result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:11:06.116374+00:00,50.4294,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:13:13.513328+00:00,51.3101,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:15:20.431719+00:00,50.4773,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:17:27.490168+00:00,51.1339,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:19:34.819260+00:00,51.1978,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:21:42.093786+00:00,50.8617,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:23:48.667590+00:00,50.8034,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:25:55.616286+00:00,51.4497,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:28:02.309129+00:00,51.1641,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:30:08.994190+00:00,51.1377,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:32:15.543513+00:00,50.8356,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:34:22.547919+00:00,51.2988,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:36:29.963795+00:00,51.1534,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:38:36.706632+00:00,51.1571,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,3,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:40:43.541631+00:00,51.2871,median_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:35:27.900129+00:00,129.0479,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:37:35.041467+00:00,127.4445,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:39:42.296394+00:00,129.8669,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:41:49.490312+00:00,127.2363,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:43:56.310411+00:00,129.6417,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:46:02.875261+00:00,127.1069,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:48:09.761474+00:00,129.3164,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:50:16.601714+00:00,127.1735,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:52:24.062655+00:00,129.0015,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:54:31.214251+00:00,127.5415,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:56:38.193024+00:00,129.0015,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,4,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:58:44.921125+00:00,128.1396,median_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
