result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:43.676097+00:00,10.0604,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:17.736754+00:00,7.5126,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:52.068317+00:00,7.8626,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:32:26.599463+00:00,10.0072,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:00.724567+00:00,8.0299,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:35.569957+00:00,7.7726,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:09.909755+00:00,10.407,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:34:44.395019+00:00,7.8192,total_energy_pkg,unit_test_energy,SleepingTest
_result,6,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:35:18.762089+00:00,6.9723,total_energy_pkg,unit_test_energy,SleepingTest
_result,7,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:07:09+00:00,0.1936,avg_energy_dram,unit_test_energy,idle_consumption
_result,7,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:07:29+00:00,0.1926,avg_energy_dram,unit_test_energy,idle_consumption
_result,7,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:07:49+00:00,0.1928,avg_energy_dram,unit_test_energy,idle_consumption
_result,7,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:08:09+00:00,0.1926,avg_energy_dram,unit_test_energy,idle_consumption
_result,7,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:08:29+00:00,0.1929,avg_energy_dram,unit_test_energy,idle_consumption
_result,7,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:08:49+00:00,0.1927,avg_energy_dram,unit_test_energy,idle_consumption
_result,7,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:09:09+00:00,0.1929,avg_energy_dram,unit_test_energy,idle_consumption
